Company,City,Addrs,zip,lat,lng
Wilhelm Dietz Gmbh & Co. Kg,Köln, Hasselsstr. 6-14 Pf 180111 40597 Dusseldorf,180111,51.00273,6.93286
Wilhelm Kleffmann Kg,Köln, Berliner Str. 111-119 Pf 800545 51063 Koln,800545,51.00273,6.93286
Wilhelm Lorken Gmbh & Co. Kg,Köln, Clausenstr. 37 42285 Wuppertal,42285,51.00273,6.93286
"Kcd Kunststoffe, Additive Und Beratung Gmbh",Erfurt, Otto-schott-str. 5 99427 Weimar,99427,51.003435,11.30403
Schering Gmbh & Co. Produktions Kg,Erfurt, Dobereinerstr. 20 99427 Weimar,99427,51.003435,11.30403
Schumacher Lubeoil Gmbh,Erfurt, Muhlweg 27 99091 Erfurt,99091,51.003825,11.007374
Tega Technische Gase Und Gasetechnik Gmbh,Erfurt, Blumenstr. 70 6640 99092 Erfurt,99092,51.00807,10.98896
Gebr. Florack Brennstoffe Gmbh & Co. Kg,Aachen, Industriestr. 5 52525 Heinsberg,52525,51.018689,6.141919
Jaeger Kunststoffe Gmbh,Aachen, Gladbacher Str. 17 52525 Heinsberg,52525,51.018689,6.141919
Lengersdorf Kunststoffverarbeitung Gmbh,Aachen, 52525 Heinsberg,52525,51.018689,6.141919
Broich Extrusionstechnik Gmbh & Co. Kg,Wuppertal, Schreinerweg 6 51789 Lindlar,51789,51.01956,7.37676
Ppi Adhesive Products Gmbh,Köln, Stolzenbach 19 Pf 1224 51789 Lindlar,51789,51.01956,7.37676
Werner Zwez Gmbh & Co. Kg,Wuppertal, Schreinerweg 7 51789 Lindlar,51789,51.01956,7.37676
Jason Gmbh,Marburg an der Lahn, Ringstr. 10 35099 Burgwald,35099,51.020032,8.754956
Atto-tec Gmbh,Siegen, Am Eichenhang 50 100864 57076 Siegen,100864,51.02349,9.63668
Dr. Baumann Cosmetic Gmbh,Siegen, in Der Kohlenbach 27 Pf 310153 57080 Siegen,310153,51.02349,9.63668
Eco-entgratungs- Center Olpe Gmbh,Siegen, Zu Hildringhausen 35 57462 Olpe,57462,51.02349,9.63668
Farben Thome Gmbh & Co. Kg,Siegen, Am Brauhaus 10-10a 35216 Biedenkopf,35216,51.02349,9.63668
Heinz Arens Gmbh,Siegen, Siemensstr. 12 57439 Attendorn,57439,51.02349,9.63668
Hws Hoffer Und Wullner Spritzgustechnik Gmbh,Siegen, Zum Kalkofen 21 57439 Attendorn,57439,51.02349,9.63668
Stadtwerke Olpe Gmbh,Siegen, in Der Trift 24 57462 Olpe,57462,51.02349,9.63668
Unicorn Pyrotechnik Gmbh,Siegen, Auf'm Born 4 57462 Olpe,57462,51.02349,9.63668
Unitech Kuhlschmierstoffe Gmbh,Siegen, Rontgenstr. 7 57439 Attendorn,57439,51.02349,9.63668
Wilhelm Schneck Sen. Gmbh & Co.,Siegen, Numbachstr. 58 Pf 101001 57072 Siegen,101001,51.02349,9.63668
Germantex Textilverarbeitung Gmbh i.g.,Hoyerswerda, Promenadenweg 4 01844 Neustadt I. Sa.,1844,51.027826,14.217889
Baywoge Gmbh,Köln, Hauptstr. 119 51373 Leverkusen,51373,51.030247,6.975533
Hepla-kunststofftechnik Gmbh,Kassel, Ludwig-erhard-str. 2 34576 Homberg Hessen,34576,51.033383,9.405408
Lange Und Co. Gmbh,Kassel, Im Triesch 1 34576 Homberg,34576,51.033383,9.405408
Ineos Koln Gmbh,Köln, Alte Str. 201 50769 Koln,50769,51.035097,6.903728
Laborchemie Apolda Gmbh,Jena, Utenbacher Str. 72-74 99510 Apolda,99510,51.03557,11.642636
Glatt Systemtechnik Gmbh,Dresden, Grunaer Weg 26 01277 Dresden,1277,51.03573,13.78118
Ipc Process-center Gmbh & Co. Kg,Dresden, Grunaer Weg 26 01277 Dresden,1277,51.03573,13.78118
Agro Service Gmbh,Görlitz, Am Bahnhof 02708 Niedercunnersdorf,2708,51.036021,14.667723
Panamerican Chemical Marketing Europe Gmbh,Köln, 51375 Leverkusen,51375,51.036461,7.05256
Unitec Helmsdorf Gmbh,Dresden, Fabrikstr. 21 01833 Stolpen,1833,51.038528,13.984847
Biofronterabiosciencegmbh,Köln, Hemmelrather Weg 201 51377 Leverkusen,51377,51.041059,7.031658
Cetec Chemical Equipment and Technology Gmbh,Köln, Kunstfeldstr. 1 51377 Leverkusen,51377,51.041059,7.031658
Nexttec Biotechnologie Gmbh,Köln, Hemmelrather Weg 201 51377 Leverkusen,51377,51.041059,7.031658
Novasep Gmbh,Köln, Kalkstr. 218 51377 Leverkusen,51377,51.041059,7.031658
"Adolf Kroh Inh. Wolfgang Kroh E. K. Heizoel,...",Siegen, Herrenwiese 1 57319 Bad Berleburg,57319,51.047082,8.389431
Denso Gmbh,Köln, Felderstr. 24 51371 Leverkusen,51371,51.04898,6.979243
Agraria Pharma Gmbh,Dresden, Kesselsdorfer Str. 116 01159 Dresden,1159,51.04918,13.71983
Par Oberflaechenchemie Gmbh & Co. Kg,Aachen, Ottostr. 28 41836 Huckelhoven,41836,51.052466,6.223666
Eg-gue Schuhpflegemittel Gmbh Dresden,Dresden, Augsburger Str. 1a 01307 Dresden,1307,51.053775,13.792407
Lackfabrik Walter Schafer Gmbh & Co. Kg,Köln, Dusseldorfer Str. 26-28 41515 Grevenbroich,41515,51.066485,6.628687
Lemro Chemieprodukte Michael Mrozyk Kg,Köln, Orkener Str. 33 41515 Grevenbroich,41515,51.066485,6.628687
Krause & Sohn Export-import Gmbh,Dresden, Kesselsdorfer Str. 177 01169 Dresden,1169,51.067421,13.671317
Mailinger Industrietechnik Gmbh,Eisenach, Seegel 4 36205 Sontra,36205,51.069137,9.933418
Florena Cosmetic Gmbh,Chemnitz, Am Eichberg 0 04736 Waldheim,4736,51.07299,13.020848
Pharma Westen Gmbh,Köln, Fixheider Str. 4 51381 Leverkusen,51381,51.075432,7.029459
Wilhelm Hohns Kg,Köln, Schlebuscher Str. 74a 51381 Leverkusen,51381,51.075432,7.029459
Agt Thermotechnik Gmbh & Co. Kg,Aachen, Richard-lucas-str. 6 41812 Erkelenz,41812,51.079781,6.318223
Winfried Frank Gmbh,Düsseldorf, Kaulhausen 109 41812 Erkelenz Nordrhein-westfalen,41812,51.079781,6.318223
Lxs Dormagen Verwaltungs-gmbh,Köln, Alte Heerstr. 22 41540 Dormagen Nordrhein-westfalen,41540,51.080052,6.77711
Additiv-chemie Luers Gmbh & Co.,Bremen, 27755 Delmenhorst,27755,51.08274,7.17436
Additiv - Chemie Luers Gmbh & Co Kg,Bremen, Brendelweg 164 27755 Delmenhorst,27755,51.08274,7.17436
Atarost Allgemeine Tierarzneimittelfabrik Dr....,Bremen, Am Bahnhof 76 Pf 1154 27239 Twistringen,27239,51.08274,7.17436
Biolog Life Science Institute Forschungslabor Und...,Bremen, Flughafendamm 9a 107125 28199 Bremen,107125,51.08274,7.17436
Biomaris Gmbh & Co. Kg,Bremen, Parallelweg 14 150173 28219 Bremen,150173,51.08274,7.17436
H. Erhard Wagner Gmbh,Bremen, Auf Dem Pasch 18 Pf 770120 28717 Bremen,770120,51.08274,7.17436
Ludwig Schroeder Gmbh & Co. Kg,Bremen, Getreidestr. 7 Pf 150311 28217 Bremen,150311,51.08274,7.17436
Roha Arzneimittel Gmbh,Bremen, Rockwinkeler Heerstr. 100 Pf 330340 28355 Bremen,330340,51.08274,7.17436
Schmees Gmbh & Co. Kg,Bremen, Am Bahnhof 74 27239 Twistringen,27239,51.08274,7.17436
Suding & Soeken Gmbh & Co.,Bremen, Funkschneise 8 Pf 448503 28309 Bremen,448503,51.08274,7.17436
Weichert Chemie Gmbh & Co. Kosmetik Kg,Bremen, 27755 Delmenhorst,27755,51.08274,7.17436
Olliver Pfeiffer Gmbh,Dortmund, Zur Wupperquelle 61 51709 Marienheide,51709,51.083252,7.530543
Dental - Kosmetik Gmbh & Co. Kg,Dresden, 01099 Dresden,1099,51.084935,13.763166
Agrargenossenschaft Burkhardswalde E. G.,Dresden, Zum Kalkwerk 3 01665 Triebischtal,1665,51.086371,13.435928
Saxonia Biotec Gmbh,Dresden, Juri-gagarin-str. 13 01454 Radeberg,1454,51.087403,13.923795
awd.pharma Gmbh & Co. Kg,Dresden, Leipziger Str. 7-13 01097 Dresden,1097,51.09055,13.7315
Bayer Cropscience Ag,Köln, Alfred-nobel-str. 50 40789 Monheim,40789,51.091922,6.888806
Okken Gmbh,Köln, Niederstr. 9 40789 Monheim Am Rhein Nordrhein-westfalen,40789,51.091922,6.888806
Peter Troska Gmbh,Köln, Daimlerstr. 28 40789 Monheim Nordrhein-westfalen,40789,51.091922,6.888806
Saremco Deutschland Gmbh,Köln, Frohnstr. 38 40789 Monheim,40789,51.091922,6.888806
Schwarz Pharma Produktions-gmbh,Köln, Alfred-nobel-str. 10 40789 Monheim,40789,51.091922,6.888806
"Texolit Helmut Freyn, Inh. Sabine Brinck",Köln, Klagenfurter Str. 37 40789 Monheim,40789,51.091922,6.888806
Trosani Cosmetics Gmbh,Köln, Daimlerstr. 28 40789 Monheim,40789,51.091922,6.888806
Dr. Schumacher Gmbh,Kassel, Zum Steeger 3 Pf 1162 34323 Malsfeld,34323,51.092326,9.53869
Bayer Faser Gmbh,Köln, Bayerwerk 41539 Dormagen,41539,51.09788,6.841616
Wolfgang Pfannkuche,Kassel, Heidewg. 50 34590 Wabern Hessen,34590,51.100959,9.346
Awd Pharma Gmbh & Co. Kg,Dresden, Wasastr. 50 01445 Radebeul,1445,51.10581,13.661885
Franzluttickegmbh,Hagen, Lortzingstr. 14 58540 Meinerzhagen,58540,51.106711,7.640169
H. W. Turk Kg Plastikwerk,Hagen, Krummenerl 18 58540 Meinerzhagen,58540,51.106711,7.640169
Vikomed Medizinische Und Pharmazeutische Produkte...,Hagen, Nordhellen 15 58540 Meinerzhagen,58540,51.106711,7.640169
w.u.h.fernholzgmbh&co.kg,Hagen, Gewerbegebiet Ihne 2 58540 Meinerzhagen,58540,51.106711,7.640169
Koko Kosmetikvertrieb Gmbh & Co. Kg,Köln, 42799 Leichlingen,42799,51.107532,7.012899
Kuhs Kosmetik,Köln, Moltkestr. 42799 Leichlingen,42799,51.107532,7.012899
Spangropharm Pharmazeutische Grosshandlung Gmbh &...,Kassel, Bruckenstr. 2 34286 Spangenberg,34286,51.116793,9.666087
Annette Beckmann,Siegen, Kolner Str. 115 57368 Lennestadt,57368,51.119672,8.066766
Brill & Adloff Formen- Und Kunststofftechnik Gmbh,Siegen, Veischedestr. 2 57368 Lennestadt,57368,51.119672,8.066766
Chemischtechnische Gmbh,Dresden, Am Baggerteich 2 01640 Coswig,1640,51.124482,13.58113
Grote & Brocksieper Gmbh & Co. Kg,Dortmund, Grunenbaum 6 Pf 1306 58566 Kierspe,58566,51.126371,7.599973
Pegro-plast Gmbh Kunststoffverarbeitung,Dortmund, in Der Helle 5 58566 Kierspe,58566,51.126371,7.599973
Ppk Platte Und Puettmann Gmbh,Dortmund, Osemundstr. 9 58566 Kierspe,58566,51.126371,7.599973
Stadtwerke Kierspe Gmbh,Dortmund, 58566 Kierspe,58566,51.126371,7.599973
Ferro Magmalor Gmbh,Chemnitz, Furtweg 23 04680 Colditz,4680,51.128836,12.80342
B. Braun Medical Ag,Kassel, Carl-braun-str. 1 34212 Melsungen,34212,51.12972,9.541205
B. Braun Melsungen Ag,Kassel, Carl-braun-str. 1 1120 34212 Melsungen,34212,51.12972,9.541205
Sartorius Bbi Systems Gmbh,Kassel, Schwarzenberger Weg 73-79 Pf 1363 34212 Melsungen,34212,51.12972,9.541205
Solupharm Pharmazeutische Erzeugnisse Gmbh,Kassel, Industriestr. 3 34212 Melsungen,34212,51.12972,9.541205
Ghc Gerling Holz & Co. Handels Gmbh,Köln, Siemensstr. 20 41542 Dormagen,41542,51.130384,6.78679
Carl Warrlich Gmbh,Eisenach, Falkener Landstr. 9 99830 Treffurt,99830,51.136097,10.238151
Radiant Dyes Laseraccessories Gmbh,Köln, 42929 Wermelskirchen,42929,51.140154,7.216282
Herwell Naturprodukte Gmbh & Co. Kg,Aachen, Ringstr. 16 41844 Wegberg,41844,51.143042,6.278775
Schrichten Gmbh Kunststoff-technik,Siegen, Breite Wiese 12 57392 Schmallenberg Nordrhein-westfalen,57392,51.147787,8.285608
Kunath Hygiene Gmbh,Dresden, Bischofswerdaer Str. 118 01900 Bretnig-hauswalde,1900,51.148332,14.065348
Peter Und Hermann Pflipsen Gmbh & Co. Kg,Düsseldorf, Marie-bernays-ring 46 41199 Monchengladbach,41199,51.149006,6.43957
Tapeten Reugels U. Lenzen Gmbh & Co. Kg,Düsseldorf, Reststrauch 185 41199 Monchengladbach,41199,51.149006,6.43957
Tokai Europe Gmbh,Düsseldorf, Oppelner Str. 36 41199 Monchengladbach,41199,51.149006,6.43957
...,Düsseldorf, Erkelenzer Str. 20 41179 Monchengladbach,41179,51.151198,6.322572
Brela Cosmetische Und Chemische Produkte Gmbh,Leipzig, Am Bahndamm 5 04539 Groitzsch,4539,51.155039,12.277702
Croldino Schneider Gmbh,Köln, 42655 Solingen,42655,51.159696,7.07324
Elke Lauterjung,Köln, Eintrachtstr. 37 42655 Solingen Nordrhein-westfalen,42655,51.159696,7.07324
Erg Ehl Rohstoff Gmbh,Köln, Mangenberger Str. 366 42655 Solingen,42655,51.159696,7.07324
Linden Schleif- Und Vulkanisiertechnik Gmbh,Köln, Neustr. 61 42657 Solingen,42657,51.159696,7.07324
Paraffinwerk Webau Gmbh,Leipzig, Am Werk 8 06679 Webau,6679,51.159938,12.100294
Modell Technik Gmbh & Co. Formenbau Kg,Erfurt, Franz-mehring-str. 11 99610 Sommerda,99610,51.163428,11.185312
Gerd Allendorf Und Andreas Allendorf,Köln, Intzestr. 85 42859 Remscheid Nordrhein-westfalen,42859,51.165737,7.20258
Suesse Gmbh,Kassel, Kasseler Str. 76 34281 Gudensberg,34281,51.17827,9.365877
Werit Kunststofftechnik Gmbh & Co. Kg,Dresden, Geldroper Str. 5-11 01458 Ottendorf-okrilla,1458,51.187121,13.831788
Feinchemie Schwebda Gmbh,Göttingen, Strasburger Str. 5 37269 Eschwege,37269,51.188188,10.05267
Julphar Pharma Gmbh,Göttingen, Max-woelm-str. 4 37269 Eschwege,37269,51.188188,10.05267
Sandrock Gmbh & Co. Handels Kg,Göttingen, 37269 Eschwege,37269,51.188188,10.05267
M. Dohmen Gmbh,Düsseldorf, Robert-bosch-str. 2 41352 Korschenbroich,41352,51.190924,6.514042
Chemie X 2000 Schrupstock Gmbh & Co. Kg,Köln, Schlosserstr. 15 42899 Remscheid,42899,51.191941,7.259988
Dressel & Balthasar Gmbh & Co. Kg,Köln, Walter-freitag-str. 9 42899 Remscheid,42899,51.191941,7.259988
Thermoplastik Rinke Gmbh & Co Kg,Köln, Richthofenstr. 54 42899 Remscheid,42899,51.191941,7.259988
Croda Gmbh,Mönchengladbach, Herrenpfad-sud 33 Pf 2046 41334 Nettetal,41334,51.19223,6.43974
Grafitex Chemische Produkte Gesellschaft Mit...,Mönchengladbach, Sudliche Wambacher Str. 2 Pf 2147 41334 Nettetal,41334,51.19223,6.43974
Knorr Gmbh Extrusionsmaschinen,Mönchengladbach, Am Rennplatz 4 41334 Nettetal,41334,51.19223,6.43974
Sederma Gmbh,Mönchengladbach, 41334 Nettetal,41334,51.19223,6.43974
Smeja Gmbh & Co. Kg,Mönchengladbach, Niederdorfer Str. 48 47638 Straelen,47638,51.19223,6.43974
Tiger Plastics Gmbh,Mönchengladbach, Ravensstr. 38 41334 Nettetal,41334,51.19223,6.43974
Bicosa Cosmetic Gmbh,Köln, Kolner Str. 23 42781 Haan,42781,51.192973,7.013118
Experta Hafttechnik Gmbh & Co. Kg,Köln, Bergische Str. 21 42781 Haan,42781,51.192973,7.013118
Walther Trowal Gmbh & Co. Kg,Köln, Rheinische Str. 35-37 42781 Haan,42781,51.192973,7.013118
Wenesit Ag,Köln, Clemenshammer 57-59a 42855 Remscheid,42855,51.19362,7.198215
Gk Cosmetics Gmbh,Kassel, 37235 Hessisch Lichtenau,37235,51.197166,9.720949
Klapp International Gmbh & Co. Kg,Kassel, 37235 Hessisch Lichtenau,37235,51.197166,9.720949
Ralph Bueltmann,Essen, Kaiserstr. 106 42477 Radevormwald,42477,51.201278,7.358436
Wader Quality Toys E. K. Manfred Wader,Essen, Alte Landstr. 53 42477 Radevormwald,42477,51.201278,7.358436
Willy Bever Gmbh & Co. Kg,Essen, 42477 Radevormwald,42477,51.201278,7.358436
Alcoso Stahlwarenfabrik Gmbh,Köln, Malteserstr. 6 42651 Solingen,42651,51.210141,7.072808
Mantz Airmotions Gmbh & Co. Kg,Köln, 42651 Solingen,42651,51.210141,7.072808
Wigo - Wilfried Gorski - Kunststofftechnik,Köln, Albertus-magnus-str. 11 42719 Solingen,42719,51.210141,7.072808
Protein- U. Olwerk Neuss Gmbh & Co. Kg,Köln, Industriestr. 33-34 41460 Neuss,41460,51.213486,6.692786
Sanochemia Diagnostics International Gmbh,Köln, Stresemannallee 6 41460 Neuss,41460,51.213486,6.692786
Cytecdeutschlandgmbh,Köln, Konigsallee 70 40212 Dusseldorf,40212,51.213932,6.780748
Hitachi Chemical Europe Gmbh,Köln, Immermannstr. 65c 40210 Dusseldorf,40210,51.213932,6.780748
Kyowa Hakko Europe Gesellschaft Mit Beschrankter...,Köln, Immermannstr. 3 40210 Dusseldorf,40210,51.213932,6.780748
Nagase (Europa) Gmbh,Köln, Immermannstr. 65c 40210 Dusseldorf,40210,51.213932,6.780748
Ve-pack Gmbh,Mönchengladbach, Industriestr. 5 41366 Schwalmtal,41366,51.222067,6.270355
Dr. Klupsch Gmbh,Dortmund, Altenaer Str. 254 58513 Ludenscheid,58513,51.223114,7.697889
Erve Deutschland Gmbh,Dortmund, Kerkhagen 20 58513 Ludenscheid,58513,51.223114,7.697889
M. K. S. Kunstoff-spritzgus Gmbh,Dortmund, Auf Dem Schuffel 13 58513 Ludenscheid,58513,51.223114,7.697889
Michael Motzkus - Mkpw,Dortmund, Altenaer Str. 174b 58513 Ludenscheid,58513,51.223114,7.697889
Peter Holzapfel,Düsseldorf, Alt Vorst 20a 41564 Kaarst,41564,51.226326,6.627945
Stadtwerke Kaarst Gmbh,Köln, 41564 Kaarst,41564,51.226326,6.627945
Mediclean Gmbh,Leipzig, Spengler Allee 12-14 04442 Zwenkau,4442,51.22888,12.33918
Fini Gmbh Formenbau Kunststoffspritzerei Und...,Köln, Scheffelstr. 37 Vohwinkel 42327 Wuppertal,42327,51.231269,7.067814
Heinrich Jaeckel Mineralol-handels Gmbh,Köln, Ohligser Str. 41 42329 Wuppertal,42329,51.231269,7.067814
Ppg Industries Lackfabrik Gmbh,Köln, Stackenbergstr. 34 42329 Wuppertal,42329,51.231269,7.067814
Wilhelm Vorst Gmbh & Co.,Köln, Deutscher Ring 69 42327 Wuppertal,42327,51.231269,7.067814
Mitsubishi Chemical Europe Gmbh,Köln, Prinzenallee 13 40549 Dusseldorf,40549,51.23222,6.72126
Sonnen Herzogstrase Kg,Köln, Erkrather Str. 211 40233 Dusseldorf,40233,51.232231,6.810345
Wlg Westlausitzer Getreidehandels Gmbh,Dresden, Am Steinbruch 1 01920 Elstra,1920,51.233547,14.201443
Hoepner Lacke Gmbh,Görlitz, Fabrikstr. 4 02906 Niesky,2906,51.233915,14.6929
bio.s Biogas Gmbh,Leipzig, 04668 Grimma,4668,51.23539,12.90817
Weber Netze Gmbh,Kassel, Rieder Strasse 19 Pf 1143 34305 Miedenstein/ Kirchberg,34305,51.236333,9.309621
Sekisui Chemical Gmbh,Köln, Cantadorstr. 3 40211 Dusseldorf,40211,51.236955,6.78731
Heinrich Jansen Gmbh & Co. Kg,Düsseldorf, Alte Bruchstr. 5 41748 Viersen,41748,51.2379,6.396715
Lefatex Chemie Gmbh,Mönchengladbach, Stiegstr. 64 41379 Bruggen,41379,51.239433,6.183974
"Gebrueder Wulff, Duesseldorf",Köln, Grafenberger Allee 120 40237 Dusseldorf,40237,51.240444,6.802182
Hoganas Gmbh,Köln, Grafenberger Allee 56 40237 Dusseldorf,40237,51.240444,6.802182
Lyondell Chemical (Deutschland) Gmbh,Köln, Im Rottfeld 1a 40239 Dusseldorf,40239,51.240444,6.802182
Maler-einkauf Fur Ludenscheid Und Umgegend Eg,Dortmund, Am Lehmberg 10 58507 Ludenscheid,58507,51.240788,7.623109
"dresjan&schier,inhaberthomasschiere.k.",Köln, Julicher Str. 17 40477 Dusseldorf,40477,51.243973,6.78682
New Standard Gmbh Kosmetische Produkte,Köln, Rosenstr. 34 40479 Dusseldorf,40479,51.243973,6.78682
Praxair Gmbh,Köln, Hans-bockler-str. 1 40476 Dusseldorf,40476,51.243973,6.78682
Th. Hillebrand Kg Gmbh & Co.,Köln, Parkstr. 8 40477 Dusseldorf,40477,51.243973,6.78682
Ammeraal Beltech Gmbh,Düsseldorf, Weyerhofstr. 68 47803 Krefeld,47803,51.24439,6.82787
Ckchemiegmbhservicefuerroh-undkunststoffe,Düsseldorf, Boettgerstr. 7a 41066 Monchengladbach,41066,51.24439,6.82787
Erdgasversorgung Schwalmtal Gmbh & Co. Kg,Düsseldorf, Rektoratstr. 18 41747 Viersen,41747,51.24439,6.82787
Joh. Peters Sen. Gmbh & Co. Kg,Düsseldorf, Sittarder Str. 19 Pf 100951 41748 Viersen,100951,51.24439,6.82787
Klaus Rohleder,Düsseldorf, Albertusstr. 1-2 41061 Monchengladbach,41061,51.24439,6.82787
Lackwerke Peters Gmbh & Co. Kg,Düsseldorf, Hooghe Weg 13 Pf 100509 47906 Kempen,100509,51.24439,6.82787
Novanorm Gmbh Gummi- Und Kunststofftechnik,Düsseldorf, Inneboltstr. 126 47506 Neukirchen-vluyn,47506,51.24439,6.82787
Otto Bollmann Gmbh & Co. Kg,Düsseldorf, Sophienstr. 49-53 41065 Monchengladbach,41065,51.24439,6.82787
Pc-resin Gmbh,Düsseldorf, Tulpenweg 3 47929 Grefrath,47929,51.24439,6.82787
Posichem Rohstoffvertriebs-gmbh,Düsseldorf, Tulpenweg 3 47929 Grefrath,47929,51.24439,6.82787
Wall Chemie Gmbh,Düsseldorf, Hooghe Weg 9 Pf 100826 47906 Kempen,100826,51.24439,6.82787
Willi Mevissen k.g. (Vertrieb Von Hoelzern Aller...,Düsseldorf, Eichenstr. 121 Holzvertrieb 41747 Viersen,41747,51.24439,6.82787
Wisachem Gmbh,Düsseldorf, Gereonstr. 63 41747 Viersen,41747,51.24439,6.82787
Yorkshire Farben Gesellschaft Mit Beschrankter...,Düsseldorf, Mevissenstr. 72 Pf 4150 47803 Krefeld,47803,51.24439,6.82787
Aicuris Gmbh & co.kg.,Köln, Friedrich-ebert-str. 475 42117 Wuppertal Nordrhein-westfalen,42117,51.2491,7.153579
Andrea Tasch,Kassel, Lindenhof 26 34225 Baunatal,34225,51.253587,9.411504
Stadtwerke Werdohl Gmbh,Dortmund, 58791 Werdohl,58791,51.256962,7.761373
Walter Brinkmann Gmbh & Co. Kg,Dortmund, Gewerbestr. 12 Pf 1129 58791 Werdohl,58791,51.256962,7.761373
Keller & Bohacek Gmbh & Co. Kg,Köln, Liliencronstr. 64 40472 Dusseldorf,40472,51.257808,6.907917
Wimex Pharma Und Cosmetic Gmbh,Köln, Wendersstr. 12 40472 Dusseldorf,40472,51.257808,6.907917
Durum Verschleissschutz Gmbh,Düsseldorf, Linsellesstr. 125 47877 Willich,47877,51.26496,6.551767
Emil Oelemann Kg,Düsseldorf, Linsellesstr. 133 47877 Willich,47877,51.26496,6.551767
Ge Betz Gmbh,Düsseldorf, Siemensring 44 47877 Willich,47877,51.26496,6.551767
Kolb Cleaning Technology Gmbh,Düsseldorf, 47877 Willich,47877,51.26496,6.551767
Krytem - Krytotechnische & Medizinische Systeme...,Düsseldorf, Hans-bockler-str. 1 47877 Willich,47877,51.26496,6.551767
Omniweld Reparaturschweisslegierungen Gmbh,Düsseldorf, Am Kavitt 4 47877 Willich,47877,51.26496,6.551767
Atlantic Polymers & Chemicals Gmbh,Essen, Meerbuscher Str. 64-78 40670 Meerbusch,40670,51.268691,6.618757
Atp Adhesive Systems Gmbh,Essen, Eichenhofer Weg 71 42279 Wuppertal,42279,51.270662,7.194631
D. A. Stuart Gmbh,Köln, Beyenburger Str. 164-168 42287 Wuppertal,42287,51.270662,7.194631
Glancos Chemisch Kosmetische Fabrikation Gmbh &...,Köln, Ohder Str. 10 42289 Wuppertal,42289,51.270662,7.194631
Gustav Lotzing,Köln, Siedlungsstr. 30 42281 Wuppertal,42281,51.270662,7.194631
Gustav Klug Gmbh & Co.,Köln, Obere Sehlhofstr. 1 42289 Wuppertal,42289,51.270662,7.194631
H. Muller & Co. Gmbh & Co. Kg,Köln, Grafenstr. 41 42277 Wuppertal,42277,51.270662,7.194631
Huhoco Metalloberflachenveredelung Gmbh,Essen, Moddinghofe 31 42279 Wuppertal,42279,51.270662,7.194631
Karl Finke Gmbh & Co. Kg,Köln, Hatzfelder Str. 174-176 42281 Wuppertal,42281,51.270662,7.194631
Karl Finke Gmbh & Co. Kommanditgesellschaft,Köln, Hatzfelder Str. 174 42281 Wuppertal,42281,51.270662,7.194631
Wingenroth & Schneider Kg,Essen, Bruch 4 42279 Wuppertal,42279,51.270662,7.194631
Smith & Nephew Gmbh,Kassel, Max-planck-str. 1-3 34253 Lohfelden,34253,51.272206,9.536733
Filzring Ohg,Göttingen, Kalkweg 1 37242 Bad Sooden-allendorf,37242,51.274099,9.972964
Kurita Europe Gmbh,Mönchengladbach, Industriering 43 41751 Viersen,41751,51.274561,6.335566
Tonwaren Scheerers Gmbh,Düsseldorf, Industriering 21 41751 Viersen,41751,51.274561,6.335566
Gth Grebe & Sohn Transport Und Handel Gmbh,Paderborn, Ziegelhutter Weg 14-16 34497 Korbach,34497,51.276659,8.873819
Karl Pohlmann Inh. Karl-friedrich Pohlmann,Brilon, Am Kniep 2 34497 Korbach,34497,51.276659,8.873819
Biodiesel-park Gmbh,Kassel, 34260 Kaufungen,34260,51.2879,9.64175
"Bode Holzbau, Inhaber Stephan Bode",Kassel, Industriestr. 13c 34260 Kaufungen,34260,51.2879,9.64175
Hygiene Gegen Allergie Von Tulff Gmbh,Kassel, Industriestr. 9b 34260 Kaufungen,34260,51.2879,9.64175
Addinol Lube Oil Gmbh,Leipzig, Am Haupttor 4609 06237 Leuna,6237,51.29645,12.38308
Arkema Gmbh,Leipzig, Am Haupttor 7545 Pf 1111 06237 Leuna,6237,51.29645,12.38308
Basf Leuna Gmbh,Leipzig, Am Haupttor 7206 1111 06237 Leuna,6237,51.29645,12.38308
Biomel Gmbh,Leipzig, Johann-meier-str. 28 Pf 1622 06842 Dessau,6842,51.29645,12.38308
Bnt Chemicals Gmbh,Leipzig, Parsevalstr. 29 06749 Bitterfeld,6749,51.29645,12.38308
